Bar0, 5.133047210300429
Bar1, 5.6995708154506435
Bar2, 5.93991416309013
Bar3, 6.540772532188841
Bar4, 5.047210300429184
Bar5, 5.6137339055794
Bar6, 6.360515021459228
Bar7, 7.1673819742489275
Bar0-Error, 5.381974248927039
Bar1-Error, 5.914163090128755
Bar2-Error, 6.197424892703863
Bar3-Error, 6.746781115879829
Bar4-Error, 5.244635193133048
Bar5-Error, 5.828326180257511
Bar6-Error, 6.57510729613734
Bar7-Error, 7.416309012875536
